,plot_x_0,plot_x_1,plot_x_2,plot_y_0,plot_y_1,plot_y_2
0,-5.0,-5.0,-5.0,-7.41580625573,-10.2800451194,-31.5617479434
1,-4.64646464646,-4.64646464646,-4.64646464646,-7.10941430356,-9.97365316724,-30.9393059992
2,-4.29292929293,-4.29292929293,-4.29292929293,-6.80302235138,-9.66726121506,-30.3168640551
3,-3.93939393939,-3.93939393939,-3.93939393939,-6.49663039921,-9.36086926289,-29.694422111
4,-3.58585858586,-3.58585858586,-3.58585858586,-6.19023844703,-9.05447731071,-29.0719801668
5,-3.23232323232,-3.23232323232,-3.23232323232,-5.88384649486,-8.74808535854,-28.4495382227
6,-2.87878787879,-2.87878787879,-2.87878787879,-5.57745454268,-8.44169340636,-27.8270962785
7,-2.52525252525,-2.52525252525,-2.52525252525,-5.12282344265,-7.98706230633,-27.2379174242
8,-2.17171717172,-2.17171717172,-2.17171717172,-4.29102691579,-7.15526577947,-26.7333699758
9,-1.81818181818,-1.81818181818,-1.81818181818,-3.45923038894,-6.32346925262,-26.2288225274
10,-1.46464646465,-1.46464646465,-1.46464646465,-2.62743386208,-5.49167272576,-25.724275079
11,-1.11111111111,-1.11111111111,-1.11111111111,-1.79563733522,-4.6598761989,-25.2197276305
12,-0.757575757576,-0.757575757576,-0.757575757576,-0.963840808368,-3.82807967205,-24.7151801821
13,-0.40404040404,-0.40404040404,-0.40404040404,-0.132044281511,-2.99628314519,-24.2106327337
14,-0.0505050505051,-0.0505050505051,-0.0505050505051,0.699752245346,-2.16448661833,-23.7060852853
15,0.30303030303,0.30303030303,0.30303030303,1.5315487722,-1.33269009148,-23.2015378368
16,0.656565656566,0.656565656566,0.656565656566,2.36334529906,-0.500893564618,-22.6969903884
17,1.0101010101,1.0101010101,1.0101010101,2.76845684594,-0.0957820177428,-22.2028409965
18,1.36363636364,1.36363636364,1.36363636364,3.02029320583,0.156054342149,-21.7124268287
19,1.71717171717,1.71717171717,1.71717171717,3.27212956572,0.407890702042,-21.222012661
20,2.07070707071,2.07070707071,2.07070707071,3.52396592561,0.659727061934,-20.7315984932
21,2.42424242424,2.42424242424,2.42424242424,3.7758022855,0.911563421826,-20.2411843255
22,2.77777777778,2.77777777778,2.77777777778,4.0276386454,1.16339978172,-19.7507701577
23,3.13131313131,3.13131313131,3.13131313131,4.27947500529,1.41523614161,-19.26035599
24,3.48484848485,3.48484848485,3.48484848485,4.53131136518,1.6670725015,-18.7699418223
25,3.83838383838,3.83838383838,3.83838383838,4.78314772507,1.9189088614,-18.2795276545
26,4.19191919192,4.19191919192,4.19191919192,5.04352368181,2.17928481814,-17.761993644
27,4.54545454545,4.54545454545,4.54545454545,5.34047489298,2.4762360293,-17.1283048354
28,4.89898989899,4.89898989899,4.89898989899,5.63742610415,2.77318724047,-16.4946160268
29,5.25252525253,5.25252525253,5.25252525253,5.93437731531,3.07013845164,-15.8609272182
30,5.60606060606,5.60606060606,5.60606060606,6.23132852648,3.3670896628,-15.2272384096
31,5.9595959596,5.9595959596,5.9595959596,6.52827973765,3.66404087397,-14.593549601
